uneasier	-1.4	0.4899	[-1, -1, -1, -2, -2, -1, -2, -2, -1, -1]
uneasiest	-2.1	0.83066	[-1, -4, -3, -2, -2, -2, -2, -2, -1, -2]
uneasily	-1.4	1.0198	[-2, -2, -1, -1, -2, 1, -3, -1, -2, -1]
uneasiness	-1.6	0.4899	[-2, -2, -1, -2, -1, -1, -2, -2, -1, -2]
uneasinesses	-1.8	0.87178	[-2, -1, -4, -1, -1, -2, -2, -2, -1, -2]
uneasy	-1.6	0.4899	[-1, -2, -2, -1, -1, -2, -2, -1, -2, -2]
unemployment	-1.9	0.7	[-2, -1, -2, -3, -1, -2, -1, -2, -2, -3]
unequal	-1.4	0.66332	[-1, -2, -2, -2, -1, -1, -2, 0, -2, -1]
unequaled	0.5	1.80278	[-2, 3, 0, 3, 3, 0, 0, 0, -2, 0]
unethical	-2.3	0.78102	[-3, -3, -1, -2, -2, -2, -3, -1, -3, -3]
unfair	-2.1	0.83066	[-1, -3, -3, -2, -3, -1, -2, -3, -1, -2]
unfocused	-1.7	0.64031	[-2, -1, -2, -1, -1, -2, -3, -2, -1, -2]
unfortunate	-2.0	0.63246	[-2, -2, -2, -3, -3, -1, -2, -1, -2, -2]
unfortunately	-1.4	0.91652	[-2, -1, -2, -2, 1, -2, -1, -1, -2, -2]
unfortunates	-1.9	0.7	[-2, -3, -1, -1, -2, -2, -2, -1, -3, -2]
unfriendly	-1.5	0.5	[-1, -2, -1, -2, -1, -2, -2, -2, -1, -1]
unfulfilled	-1.8	0.4	[-2, -2, -2, -2, -1, -2, -2, -1, -2, -2]
ungrateful	-2.0	0.0	[-2, -2, -2, -2, -2, -2, -2, -2, -2, -2]
ungratefully	-1.8	0.6	[-2, -2, -1, -2, -2, -1, -3, -1, -2, -2]
ungratefulness	-1.6	0.4899	[-2, -2, -2, -2, -1, -1, -1, -2, -2, -1]
unhappier	-2.4	0.8	[-2, -2, -1, -4, -3, -3, -2, -2, -2, -3]
unhappiest	-2.5	0.80623	[-3, -4, -3, -2, -1, -3, -2, -2, -2, -3]
unhappily	-1.9	0.53852	[-2, -1, -2, -2, -3, -2, -1, -2, -2, -2]
unhappiness	-2.4	0.66332	[-3, -2, -2, -3, -2, -2, -3, -1, -3, -3]
unhappinesses	-2.2	0.87178	[-3, -4, -2, -2, -2, -2, -1, -2, -1, -3]
unhappy	-1.8	0.6	[-2, -2, -1, -3, -2, -2, -2, -1, -2, -1]
unhealthy	-2.4	0.66332	[-1, -2, -3, -3, -2, -3, -3, -2, -2, -3]
unified	1.6	0.66332	[1, 2, 2, 1, 2, 1, 2, 1, 3, 1]
unimportant	-1.3	0.45826	[-1, -1, -2, -1, -1, -2, -1, -1, -2, -1]
unimpressed	-1.4	0.66332	[-1, -1, -1, -2, -1, -2, -1, -1, -3, -1]
unimpressive	-1.4	0.4899	[-1, -2, -2, -1, -1, -2, -2, -1, -1, -1]
unintelligent	-2.0	1.18322	[-1, -2, -3, -1, -1, -4, -1, -1, -4, -2]
uninvolved	-2.2	0.9798	[-2, -1, -3, -2, -1, -3, -1, -2, -4, -3]
uninvolving	-2.0	1.18322	[-4, -1, -3, -2, -1, -4, -1, -1, -2, -1]
united	1.8	0.6	[1, 2, 2, 2, 1, 2, 2, 1, 2, 3]
unjust	-2.3	0.45826	[-3, -3, -2, -2, -2, -2, -3, -2, -2, -2]
unkind	-1.6	0.66332	[-2, -2, -1, -1, -1, -2, -3, -1, -1, -2]
unlovable	-2.7	0.9	[-4, -2, -1, -3, -3, -3, -4, -2, -3, -2]
unloved	-1.9	0.53852	[-1, -2, -2, -1, -2, -2, -3, -2, -2, -2]
unlovelier	-1.9	0.7	[-2, -2, -1, -3, -1, -2, -1, -3, -2, -2]
unloveliest	-1.9	0.83066	[-2, -4, -2, -2, -1, -1, -1, -2, -2, -2]
unloveliness	-2.0	0.89443	[-2, -3, -1, -1, -3, -1, -3, -2, -3, -1]
unlovely	-2.1	0.53852	[-2, -3, -2, -3, -1, -2, -2, -2, -2, -2]
unloving	-2.3	0.45826	[-2, -3, -2, -3, -2, -2, -2, -3, -2, -2]
unmatched	-0.3	2.0025	[0, -1, 2, 3, 0, -1, -3, 0, -4, 1]
unmotivated	-1.4	0.4899	[-2, -2, -1, -1, -1, -2, -2, -1, -1, -1]
unpleasant	-2.1	0.53852	[-2, -2, -3, -3, -2, -2, -2, -2, -1, -2]
unprofessional	-2.3	0.78102	[-2, -1, -3, -3, -2, -1, -3, -2, -3, -3]
unprotected	-1.5	0.67082	[-2, -2, -1, -1, -3, -1, -1, -2, -1, -1]
unresearched	-1.1	0.7	[-2, -1, -1, -1, -1, -2, -2, 0, 0, -1]
unsatisfied	-1.7	0.64031	[-2, -1, -2, -1, -1, -2, -3, -1, -2, -2]
unsavory	-1.9	0.53852	[-2, -1, -2, -2, -2, -3, -1, -2, -2, -2]
unsecured	-1.6	0.4899	[-1, -2, -2, -1, -1, -2, -1, -2, -2, -2]
unsettled	-1.3	0.45826	[-1, -1, -1, -2, -2, -1, -2, -1, -1, -1]
unsophisticated	-1.2	0.87178	[-1, -1, -1, -2, -2, -2, -1, -2, 1, -1]
unstable	-1.5	0.5	[-2, -2, -1, -2, -1, -1, -1, -2, -2, -1]
unstoppable	-0.8	1.77764	[0, -4, 2, 0, 1, -2, -2, 0, -3, 0]
unsuccessful	-1.5	0.5	[-2, -1, -1, -2, -2, -1, -1, -1, -2, -2]
unsuccessfully	-1.7	0.78102	[-2, -2, -1, -1, -1, -2, -3, -3, -1, -1]
unsupported	-1.7	0.78102	[-2, 0, -3, -2, -2, -1, -2, -2, -1, -2]
unsure	-1.0	0.44721	[-1, -1, -1, -1, 0, -2, -1, -1, -1, -1]
unsurely	-1.3	0.78102	[-1, 0, -1, -1, -1, -3, -1, -2, -2, -1]
untarnished	1.6	1.35647	[3, 2, 2, 1, 1, 2, -2, 3, 2, 2]
unwanted	-0.9	1.3	[-1, -2, -2, -1, -2, 1, 2, -1, -2, -1]
unwelcome	-1.7	0.45826	[-2, -2, -2, -1, -1, -2, -2, -1, -2, -2]
unworthy	-2.0	0.44721	[-3, -2, -2, -2, -2, -2, -1, -2, -2, -2]
upset	-1.6	0.4899	[-1, -1, -2, -2, -1, -1, -2, -2, -2, -2]
upsets	-1.5	0.67082	[-2, -3, -1, -1, -1, -1, -2, -2, -1, -1]
upsetter	-1.9	0.7	[-2, -2, -1, -1, -3, -2, -3, -1, -2, -2]
upsetters	-2.0	0.63246	[-3, -3, -1, -2, -2, -2, -2, -2, -1, -2]
upsetting	-2.1	0.53852	[-2, -3, -2, -3, -2, -1, -2, -2, -2, -2]
uptight	-1.6	0.4899	[-2, -1, -2, -1, -1, -2, -2, -1, -2, -2]
uptightness	-1.2	0.4	[-1, -2, -1, -2, -1, -1, -1, -1, -1, -1]
urgent	0.8	1.16619	[3, -1, 0, 1, 1, 0, 0, 0, 2, 2]
useful	1.9	0.83066	[2, 1, 1, 2, 2, 4, 2, 1, 2, 2]
usefully	1.8	0.6	[2, 2, 1, 3, 1, 2, 1, 2, 2, 2]
usefulness	1.2	1.32665	[3, 1, 3, -1, 2, 2, 1, 1, -1, 1]
useless	-1.8	0.4	[-2, -1, -2, -2, -1, -2, -2, -2, -2, -2]
uselessly	-1.5	0.67082	[-2, -3, -1, -1, -1, -1, -2, -2, -1, -1]
uselessness	-1.6	0.8	[-3, -2, -2, -2, -1, -2, 0, -1, -1, -2]
v.v	-2.9	0.9434	[-3, -3, -4, -3, -1, -3, -4, -2, -4, -2]
vague	-0.4	0.8	[0, -1, -1, -1, 0, -1, 1, -1, 1, -1]
vain	-1.8	0.6	[-2, -1, -2, -3, -2, -1, -1, -2, -2, -2]
validate	1.5	0.92195	[1, 2, 1, 1, 1, 3, 1, 3, 0, 2]
validated	0.9	0.83066	[2, 1, 0, 1, 1, 0, 2, 0, 0, 2]
validates	1.4	0.66332	[1, 1, 1, 2, 3, 1, 2, 1, 1, 1]
validating	1.4	0.8	[2, 2, 1, 3, 0, 2, 1, 1, 1, 1]
valuable	2.1	0.83066	[3, 2, 4, 2, 2, 2, 2, 1, 1, 2]
valuableness	1.7	0.78102	[2, 2, 1, 3, 3, 2, 1, 1, 1, 1]
valuables	2.1	0.83066	[4, 1, 2, 2, 3, 2, 1, 2, 2, 2]
valuably	2.3	1.00499	[3, 4, 4, 1, 2, 2, 2, 2, 1, 2]
value	1.4	1.11355	[2, 3, 0, 1, 1, 3, 0, 2, 0, 2]
valued	1.9	0.7	[3, 1, 2, 1, 2, 2, 2, 3, 2, 1]
values	1.7	1.18743	[2, 2, 2, 4, 0, 1, 0, 1, 3, 2]
valuing	1.4	0.91652	[1, 0, 3, 2, 2, 2, 2, 0, 1, 1]
vanity	-0.9	1.7	[-2, -3, -3, 0, -2, -1, 2, 2, -1, -1]
verdict	0.6	0.91652	[0, 0, 0, 0, 0, 0, 0, 2, 2, 2]
verdicts	0.3	1.1	[0, 0, 0, 0, 2, 2, 0, -2, 1, 0]
vested	0.6	1.28062	[2, -2, 1, 3, 1, 0, 0, 1, 0, 0]
vexation	-1.9	1.04403	[0, -2, -3, -3, -2, -2, -2, -3, 0, -2]
vexing	-2.0	0.44721	[-2, -2, -2, -1, -2, -2, -2, -3, -2, -2]
vibrant	2.4	0.8	[2, 3, 1, 1, 3, 3, 3, 2, 3, 3]
vicious	-1.5	1.5	[1, -2, -3, -1, -1, -3, 1, -3, -1, -3]
viciously	-1.3	1.26886	[-2, -3, -1, -2, -2, -1, -1, 2, -1, -2]
viciousness	-2.4	1.35647	[-3, -1, -4, -2, -3, -3, 1, -3, -3, -3]
viciousnesses	-0.6	1.62481	[0, -1, -1, -3, 0, -3, 2, 1, 1, -2]
victim	-1.1	1.92094	[-1, -2, 2, -3, -3, -2, -3, 1, 2, -2]
victimhood	-2.0	0.44721	[-2, -2, -2, -2, -2, -1, -3, -2, -2, -2]
victimhoods	-0.9	1.37477	[-1, 0, -1, 1, -2, -1, -4, 1, -1, -1]
victimise	-1.1	1.92094	[-3, -3, -2, -2, -1, 2, -2, 1, -3, 2]
victimised	-1.5	1.56525	[-2, -2, -2, 1, -3, 2, -2, -3, -2, -2]
victimises	-1.2	2.31517	[-3, -3, -4, 2, -2, -2, 1, 2, 1, -4]
victimising	-2.5	0.67082	[-3, -1, -3, -2, -2, -3, -3, -2, -3, -3]
victimization	-2.3	0.78102	[-1, -3, -3, -2, -3, -1, -3, -2, -3, -2]
victimizations	-1.5	1.85742	[-2, -3, -3, -1, -2, 2, 2, -2, -3, -3]
victimize	-2.5	0.67082	[-3, -2, -4, -2, -2, -2, -2, -3, -3, -2]
victimized	-1.8	1.53623	[-2, -1, -3, -3, -3, 1, 1, -2, -3, -3]
victimizer	-1.8	1.72047	[-3, -2, -3, -3, -2, 2, 1, -2, -3, -3]
victimizers	-1.6	1.68523	[-3, -2, -3, 1, -3, -1, -2, 2, -2, -3]
victimizes	-1.5	1.9105	[-2, -1, -4, -3, -2, 2, 2, -2, -3, -2]
victimizing	-2.6	0.4899	[-2, -3, -3, -3, -2, -3, -2, -3, -2, -3]
victimless	0.6	0.4899	[0, 1, 0, 1, 1, 0, 0, 1, 1, 1]
victimologies	-0.6	1.35647	[-2, 0, -2, -1, 0, 2, 1, 0, -2, -2]
victimologist	-0.5	0.67082	[0, -1, -1, 0, 0, 0, 0, -1, -2, 0]
victimologists	-0.4	0.91652	[0, 1, 0, -2, -2, 0, 0, 0, -1, 0]
victimology	0.3	1.00499	[0, 0, 0, -1, 0, 1, 0, 0, 3, 0]
victims	-1.3	2.05183	[-3, -1, -3, -3, -3, 2, 1, -2, 2, -3]
vigilant	0.7	0.9	[0, 2, 0, 2, 0, -1, 1, 1, 1, 1]
vigor	1.1	1.37477	[0, 3, 2, 1, 2, 2, 0, 1, -2, 2]
vigorish	-0.4	1.2	[0, -3, -1, -1, 0, -1, 0, 0, 2, 0]
vigorishes	0.4	1.56205	[0, 0, 2, 1, 2, 0, -2, -2, 0, 3]
vigoroso	1.5	0.67082	[2, 0, 1, 2, 2, 1, 2, 1, 2, 2]
vigorously	0.5	0.92195	[0, 0, 0, 1, 2, 0, 2, -1, 1, 0]
vigorousness	0.4	1.11355	[0, 3, 0, -1, -1, 0, 0, 1, 1, 1]
vigors	1.0	1.0	[0, 1, 0, 1, 0, 0, 1, 3, 2, 2]
vigour	0.9	0.9434	[0, 2, 2, 2, 1, 1, 0, 1, -1, 1]
vigours	0.4	1.68523	[-4, 1, 1, 1, -1, 1, 2, 2, 0, 1]
vile	-3.1	0.83066	[-4, -2, -4, -4, -2, -3, -3, -3, -2, -4]
villain	-2.6	0.4899	[-3, -2, -2, -3, -2, -2, -3, -3, -3, -3]
villainess	-2.9	0.53852	[-3, -2, -3, -4, -3, -2, -3, -3, -3, -3]
villainesses	-2.0	1.18322	[-2, -3, -2, -2, -2, -3, 1, -3, -1, -3]
villainies	-2.3	1.00499	[-3, -2, -3, -3, -3, -1, -3, -2, -3, 0]
villainous	-2.0	0.63246	[-3, -2, -1, -2, -2, -2, -2, -1, -2, -3]
villainously	-2.9	0.53852	[-3, -3, -3, -3, -3, -4, -2, -3, -2, -3]
villainousness	-2.7	0.9	[-4, -3, -4, -3, -1, -3, -2, -2, -2, -3]
villains	-3.4	0.91652	[-4, -3, -4, -3, -4, -3, -4, -4, -1, -4]
villainy	-2.6	0.4899	[-3, -2, -3, -3, -2, -2, -2, -3, -3, -3]
vindicate	0.3	1.95192	[2, -1, -2, -3, -1, 3, 0, 3, 1, 1]
vindicated	1.8	1.16619	[1, 3, -1, 2, 2, 1, 3, 2, 2, 3]
vindicates	1.6	0.66332	[2, 3, 2, 2, 2, 1, 1, 1, 1, 1]
vindicating	-1.1	1.97231	[-3, -2, 2, -3, -2, 1, 1, 1, -3, -3]
violate	-2.2	0.6	[-3, -3, -2, -3, -2, -2, -1, -2, -2, -2]
violated	-2.4	0.66332	[-3, -3, -3, -3, -2, -3, -1, -2, -2, -2]
violater	-2.6	0.91652	[-3, -3, -4, -4, -2, -3, -2, -2, -2, -1]
violaters	-2.4	0.8	[-1, -3, -1, -2, -3, -3, -3, -2, -3, -3]
violates	-2.3	0.9	[-3, -2, -4, -3, -2, -3, -2, -2, -1, -1]
violating	-2.5	0.92195	[-2, -3, -3, -1, -3, -2, -4, -1, -3, -3]
violation	-2.2	0.9798	[-3, -1, -1, -3, -3, -2, -1, -2, -2, -4]
violations	-2.4	0.66332	[-2, -2, -2, -3, -2, -4, -2, -2, -2, -3]
violative	-2.4	0.66332	[-2, -3, -3, -3, -1, -3, -2, -2, -2, -3]
violator	-2.4	1.0198	[-1, -4, -3, -2, -3, -2, -2, -1, -4, -2]
violators	-1.9	1.51327	[-2, 2, -3, -4, -1, -2, -3, -2, -2, -2]
violence	-3.1	0.53852	[-2, -3, -3, -3, -3, -4, -4, -3, -3, -3]
violent	-2.9	0.53852	[-3, -3, -3, -3, -3, -4, -3, -2, -2, -3]
violently	-2.8	0.74833	[-3, -3, -2, -3, -3, -3, -4, -1, -3, -3]
virtue	1.8	0.74833	[1, 2, 3, 2, 2, 2, 3, 1, 1, 1]
virtueless	-1.4	1.0198	[-2, 0, -2, -3, -1, -3, -1, -1, -1, 0]
virtues	1.5	0.80623	[2, 2, 2, 1, 0, 1, 3, 1, 2, 1]
virtuosa	1.7	1.48661	[0, 4, 2, 3, 2, 3, 0, 2, -1, 2]
virtuosas	1.8	0.87178	[2, 3, 1, 2, 1, 0, 3, 2, 2, 2]
virtuose	1.0	1.41421	[2, 1, 0, 2, 1, -1, 1, 1, -1, 4]
virtuosi	0.9	1.37477	[2, 0, 0, 2, 1, 0, 0, 1, -1, 4]
virtuosic	2.2	1.07703	[2, 2, 4, 1, 0, 3, 3, 2, 2, 3]
virtuosity	2.1	0.83066	[3, 3, 3, 2, 1, 3, 2, 2, 1, 1]
virtuoso	2.0	1.0	[2, 2, 3, 2, 1, 0, 3, 3, 3, 1]
virtuosos	1.8	1.16619	[2, 3, 1, -1, 2, 1, 3, 3, 2, 2]
virtuous	2.4	1.2	[0, 3, 2, 1, 3, 4, 2, 2, 4, 3]
virtuously	1.8	1.16619	[3, 2, 3, 1, 3, 1, -1, 2, 2, 2]
virtuousness	2.0	1.09545	[3, 4, 2, 2, 0, 1, 2, 3, 2, 1]
virulent	-2.7	0.64031	[-3, -2, -4, -2, -3, -3, -2, -3, -2, -3]
vision	1.0	1.0	[0, 0, 0, 2, 1, 3, 2, 1, 1, 0]
visionary	2.4	1.0198	[1, 3, 1, 2, 4, 1, 3, 3, 3, 3]
visioning	1.1	0.9434	[1, 2, 0, 0, 3, 0, 1, 1, 2, 1]
visions	0.9	0.9434	[2, 0, 0, 0, 0, 1, 2, 2, 0, 2]
vital	1.2	1.46969	[-3, 2, 1, 1, 2, 2, 1, 2, 2, 2]
vitalise	1.1	0.9434	[1, 2, 0, 2, 2, 0, 2, 0, 2, 0]
vitalised	0.6	1.49666	[1, -2, 2, 0, 2, 1, -2, 2, 0, 2]
vitalises	1.1	1.3	[1, 2, 2, 0, 2, 2, -2, 2, 0, 2]
vitalising	2.1	0.53852	[2, 2, 3, 2, 3, 2, 2, 1, 2, 2]
vitalism	0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, 2, 0]
vitalist	0.3	0.64031	[0, 0, 0, 0, 0, 0, 1, 0, 2, 0]
vitalists	0.3	1.34536	[2, -3, 1, 0, 0, 0, 1, 0, 2, 0]
vitalities	1.2	0.87178	[2, 1, 3, 1, 1, 0, 2, 1, 0, 1]
vitality	1.3	0.9	[3, 2, 0, 1, 1, 1, 2, 0, 2, 1]
vitalization	1.6	0.91652	[2, 3, 3, 1, 2, 1, 0, 2, 1, 1]
vitalizations	0.8	0.74833	[0, 1, 1, 2, 0, 0, 0, 2, 1, 1]
vitalize	1.6	0.66332	[3, 2, 2, 1, 2, 1, 1, 1, 2, 1]
vitalized	1.5	0.67082	[1, 1, 2, 2, 0, 2, 1, 2, 2, 2]
vitalizes	1.4	0.4899	[2, 1, 1, 2, 1, 2, 1, 2, 1, 1]
vitalizing	1.3	0.9	[3, 1, 0, 0, 1, 1, 2, 2, 2, 1]
vitally	1.1	0.53852	[0, 2, 1, 1, 1, 1, 2, 1, 1, 1]
vitals	1.1	0.7	[1, 0, 1, 2, 2, 0, 2, 1, 1, 1]
vitamin	1.2	0.87178	[3, 1, 0, 0, 1, 2, 1, 2, 1, 1]
vitriolic	-2.1	0.83066	[-2, -2, -2, -4, -3, -2, -1, -1, -2, -2]
vivacious	1.8	0.9798	[0, 1, 3, 3, 3, 2, 2, 2, 1, 1]
vociferous	-0.8	0.9798	[1, -2, -1, -2, -1, -1, 1, -1, -1, -1]
vulnerabilities	-0.6	1.49666	[0, -3, -1, -1, -1, 2, -2, 2, -1, -1]
vulnerability	-0.9	1.75784	[1, -1, -1, -2, 1, -3, -1, 2, -4, -1]
vulnerable	-0.9	1.37477	[-2, -2, 2, -1, -3, -1, 1, -1, -1, -1]
vulnerableness	-1.1	1.04403	[-1, -1, -2, -3, -1, 1, 0, -2, -1, -1]
vulnerably	-1.2	1.46969	[-2, -2, 2, -1, -2, -3, 1, -1, -2, -2]
vulture	-2.0	0.89443	[-2, -3, -1, -2, -1, -1, -1, -3, -3, -3]
vultures	-1.3	1.55242	[-2, -3, -2, 2, -2, -2, -3, -1, -1, 1]
w00t	2.2	1.32665	[3, 2, 3, 2, 0, 4, 0, 4, 2, 2]
walkout	-1.3	0.9	[-1, -2, -2, -1, -1, -2, -1, 1, -2, -2]
walkouts	-0.7	1.00499	[-2, -2, -1, 0, -1, -1, -1, 1, -1, 1]
wanker	-2.5	0.67082	[-2, -3, -3, -2, -3, -3, -2, -1, -3, -3]
want	0.3	1.18743	[0, -2, 0, 1, 2, -1, 2, 1, 0, 0]
war	-2.9	1.13578	[-1, -3, -4, -4, -3, -1, -2, -3, -4, -4]
warfare	-1.2	1.16619	[-2, 0, -1, -2, 0, -3, 1, -2, -2, -1]
warfares	-1.8	0.87178	[-2, -1, -2, -2, -3, -1, -3, 0, -2, -2]
warm	0.9	0.7	[1, 0, 0, 1, 1, 2, 1, 2, 1, 0]
warmblooded	0.2	0.6	[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]
warmed	1.1	0.53852	[2, 0, 1, 1, 1, 2, 1, 1, 1, 1]
warmer	1.2	0.9798	[2, 2, 2, 1, -1, 0, 2, 1, 1, 2]
warmers	1.0	0.44721	[1, 1, 1, 2, 1, 1, 1, 0, 1, 1]
warmest	1.7	1.34536	[3, 2, 1, 2, 3, 2, 2, 2, -2, 2]
warmhearted	1.8	0.6	[3, 2, 2, 2, 2, 1, 2, 1, 1, 2]
warmheartedness	2.7	0.64031	[2, 4, 3, 2, 3, 3, 3, 2, 2, 3]
warming	0.6	0.8	[0, 0, 2, 2, 1, 1, 0, 0, 0, 0]
warmish	1.4	0.66332	[1, 3, 2, 1, 1, 1, 1, 2, 1, 1]
warmly	1.7	0.64031	[2, 1, 2, 1, 2, 1, 2, 1, 2, 3]
warmness	1.5	0.92195	[3, 1, 2, 1, 0, 1, 3, 2, 1, 1]
warmonger	-2.9	1.13578	[-3, 0, -4, -4, -2, -3, -4, -3, -3, -3]
warmongering	-2.5	0.67082	[-2, -3, -3, -1, -2, -3, -3, -2, -3, -3]
warmongers	-2.8	0.87178	[-2, -3, -4, -4, -3, -1, -2, -3, -3, -3]
warmouth	0.4	0.66332	[0, 0, 2, 0, 0, 0, 0, 1, 1, 0]
warmouths	-0.8	1.32665	[-1, -1, -2, -1, -2, -2, 0, 2, 1, -2]
warms	1.1	0.7	[2, 2, 1, 2, 1, 0, 1, 1, 0, 1]
warmth	2.0	0.44721	[2, 2, 2, 2, 1, 2, 2, 3, 2, 2]
warmup	0.4	0.66332	[0, 2, 0, 1, 1, 0, 0, 0, 0, 0]
warmups	0.8	0.9798	[0, 2, 0, 0, 0, 2, 2, 0, 2, 0]
warn	-0.4	1.35647	[0, -1, 0, -2, -1, 2, 1, -2, 1, -2]
warned	-1.1	0.53852	[-1, -1, -2, 0, -1, -1, -1, -2, -1, -1]
warning	-1.4	1.0198	[-2, -1, -1, -1, -2, 0, -4, -1, -1, -1]
warnings	-1.2	0.9798	[-2, -1, 0, -1, -2, 0, 0, -1, -3, -2]
warns	-0.4	1.0198	[1, -1, -1, 1, -1, -1, -2, 1, 0, -1]
warred	-2.4	0.8	[-2, -2, -4, -1, -3, -2, -3, -2, -3, -2]
warring	-1.9	1.04403	[-3, -3, 0, -1, -2, -2, -3, -1, -1, -3]
wars	-2.6	0.8	[-2, -3, -1, -3, -2, -4, -3, -3, -2, -3]
warsaw	-0.1	0.3	[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]
warsaws	-0.2	0.4	[0, 0, 0, -1, 0, 0, 0, 0, -1, 0]
warship	-0.7	0.9	[0, 0, 0, 0, 0, -2, -1, 0, -2, -2]
warships	-0.5	0.80623	[0, -1, 0, 0, -2, 0, 0, -2, 0, 0]
warstle	0.1	0.7	[0, 0, 0, 0, 0, 0, 0, 0, 2, -1]
waste	-1.8	0.9798	[-2, -2, -1, -3, -2, -1, -1, -4, -1, -1]
wasted	-2.2	0.6	[-2, -3, -2, -3, -1, -3, -2, -2, -2, -2]
wasting	-1.7	0.9	[-3, -1, -2, -2, -1, -2, -3, 0, -1, -2]
wavering	-0.6	1.0198	[-1, -1, 0, 0, -1, -1, -1, 2, -1, -2]
weak	-1.9	0.7	[-1, -3, -2, -2, -3, -2, -2, -1, -2, -1]
weaken	-1.8	0.6	[-2, -2, -2, -1, -1, -3, -2, -2, -1, -2]
weakened	-1.3	0.9	[-2, -1, -1, -1, -1, -2, -2, -2, 1, -2]
weakener	-1.6	1.11355	[-2, -1, -1, -1, -2, -2, -3, -3, 1, -2]
weakeners	-1.3	0.45826	[-1, -2, -1, -2, -1, -1, -2, -1, -1, -1]
weakening	-1.3	0.45826	[-2, -1, -1, -1, -1, -1, -1, -2, -2, -1]
weakens	-1.3	0.45826	[-1, -1, -1, -1, -1, -2, -1, -2, -1, -2]
weaker	-1.9	0.83066	[-2, -2, -2, -2, -2, -1, -4, -1, -1, -2]
weakest	-2.3	0.64031	[-2, -4, -2, -3, -2, -2, -2, -2, -2, -2]
weakfish	-0.2	1.07703	[0, -2, 0, 0, 0, 0, -2, 0, 2, 0]
weakfishes	-0.6	0.8	[0, -1, 0, -2, 0, 0, -1, 0, -2, 0]
weakhearted	-1.6	0.8	[-1, -3, -1, -1, -2, -1, -3, -2, -1, -1]
weakish	-1.2	0.4	[-1, -2, -1, -1, -1, -1, -2, -1, -1, -1]
weaklier	-1.5	0.67082	[-1, -2, -1, -3, -2, -1, -1, -2, -1, -1]
weakliest	-2.1	0.83066	[-2, -2, -2, -2, -3, -1, -2, -1, -4, -2]
weakling	-1.3	1.00499	[-1, -2, -1, -3, -2, -2, -1, -1, 1, -1]
weaklings	-1.4	0.66332	[-2, -1, -1, -1, -1, -2, -2, 0, -2, -2]
weakly	-1.8	0.87178	[-2, -2, -2, -2, -4, -1, -1, -1, -1, -2]
weakness	-1.8	0.6	[-2, -2, -2, -1, -1, -2, -1, -3, -2, -2]
weaknesses	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -1, -2, -1, -2]
weakside	-1.1	1.37477	[-3, -2, -3, -1, -2, -1, 1, 1, -1, 0]
wealth	2.2	0.4	[2, 3, 2, 2, 2, 3, 2, 2, 2, 2]
wealthier	2.2	0.6	[3, 2, 1, 3, 2, 2, 2, 3, 2, 2]
wealthiest	2.2	0.9798	[2, 4, 4, 1, 2, 1, 2, 2, 2, 2]
wealthily	2.0	0.89443	[2, 3, 1, 4, 2, 1, 1, 2, 2, 2]
wealthiness	2.4	1.11355	[2, 4, 2, 4, 1, 2, 4, 1, 2, 2]
wealthy	1.5	1.0247	[1, 2, 1, 4, 1, 0, 2, 1, 2, 1]
weapon	-1.2	0.87178	[0, -2, -2, -1, 0, -2, -1, -2, 0, -2]
weaponed	-1.4	0.91652	[-2, -2, -3, -1, -1, 0, 0, -2, -1, -2]
weaponless	0.1	1.13578	[2, -1, 0, 0, -1, 1, -1, 0, 2, -1]
weaponry	-0.9	0.7	[-2, -2, 0, -1, 0, -1, -1, -1, 0, -1]
weapons	-1.9	0.9434	[-2, -1, -2, -2, -1, -3, -3, -3, -2, 0]
weary	-1.1	1.13578	[-2, -1, -2, -3, 0, -1, -1, -2, 0, 1]
weep	-2.7	0.9	[-2, -4, -4, -3, -3, -3, -3, -2, -1, -2]
weeper	-1.9	0.53852	[-2, -2, -2, -3, -1, -1, -2, -2, -2, -2]
weepers	-1.1	1.13578	[-2, -2, -1, -2, -1, 1, -2, 1, -1, -2]
weepie	-0.4	0.91652	[0, 1, -1, 0, -1, -2, 0, -1, -1, 1]
weepier	-1.8	0.87178	[-3, -3, -2, -1, -2, -2, -2, 0, -1, -2]
weepies	-1.6	0.8	[-2, -3, -2, -1, -1, -2, -2, 0, -1, -2]
weepiest	-2.4	0.91652	[-4, -2, -2, -2, -2, -1, -2, -2, -4, -3]
weeping	-1.9	0.9434	[-2, -2, -1, -1, -1, -1, -4, -2, -2, -3]
weepings	-1.9	0.9434	[-2, -2, -3, 0, -1, -2, -2, -3, -1, -3]
weeps	-1.4	1.35647	[-2, -3, -1, -2, -1, -3, 1, -2, 1, -2]
weepy	-1.3	1.55242	[-2, -3, -1, -2, 2, -3, -1, -2, 1, -2]
weird	-0.7	0.64031	[-1, 0, 0, -1, -1, -1, 0, 0, -2, -1]
weirder	-0.5	0.80623	[1, -1, -1, -1, -1, 1, -1, -1, 0, -1]
weirdest	-0.9	1.22066	[-2, 0, -2, -1, -1, -1, -3, 1, 1, -1]
weirdie	-1.3	0.45826	[-1, -2, -1, -2, -1, -1, -2, -1, -1, -1]
